place_id,place_names
0622587,emerald lake hills
0640088,lamont
0677960,tarpey village
0638702,klamath
0675994,sunnyside
0604734,bear valley springs
0659604,rancho tehama reserve
0646884,mentone
0601458,alum rock
0627190,fuller acres
0647206,meyers
0603316,avery
0613560,citrus
0628182,garden acres
0659506,rancho murieta
0620284,dustin acres
0638156,kenwood
0660214,redwood valley
0682667,view park-windsor hills
0678596,thousand palms
0605332,ben lomond
0613966,clearlake oaks
0616580,coto de caza
0607414,bonita
0601150,alondra park
0630282,golden hills
0636910,ivanhoe
0681967,val verde
0681722,valley acres
0610816,cantua creek
0673794,squaw valley
0673868,stallion springs
0610554,camp pendleton mainside
0606635,big river
0604938,bell canyon
0659220,rail road flat
0621026,east quincy
0647472,milford
0686496,woody
0637400,johannesburg
0618695,del rio
0612594,chalfant
0656182,paxton
0664308,salton sea beach
0617876,dales
0653378,ocotillo
0671964,silver lakes
0642104,lockeford
0609332,buttonwillow
0612314,cedar slope
0600898,alhambra valley
0606475,big bend
0634540,hoopa
0668266,san miguel
0680952,twain
0626056,french gulch
0678715,timber cove
0611768,caspar
0644182,los osos
0639598,lakeland village
0607624,bostonia
0616728,covelo
0617708,cutler
0662826,rosamond
0686230,woodbridge
0623350,fairview
0648046,mira monte
0670336,sattley
0672282,smartsville
0633689,hillcrest
0639735,lake sherwood
0620984,east pasadena
0629112,garnet
0683766,wawona
0612062,catheys valley
0686174,wofford heights
0634652,hopland
0611964,castro valley
0608680,buckhorn
0602553,arden-arcade
0647430,midway city
0651868,north fork
0606406,big bear city
0662496,rodriguez camp
0609122,burney
0638646,kirkwood
0614904,columbia
0617162,crestline
0653224,oasis
0606928,blackhawk
0684606,westmorland
0686944,yreka
0640704,lathrop
0642202,lodi
0633588,highland
0653896,ontario
0659451,rancho cucamonga
0680994,twentynine palms
0681344,upland
0608100,brea
0636000,huntington beach
0639220,laguna hills
0624092,fillmore
0654274,orland
0671806,sierra madre
0673220,south pasadena
0685292,whittier
0634904,hughson
0651140,newman
0656112,patterson
0657288,pinole
0629504,gilroy
0643280,los altos
0648956,monte sereno
0649278,morgan hill
0656938,piedmont
0685446,wildomar
0677392,sutter creek
0602252,antioch
0616000,concord
0621796,el cerrito
0633308,hercules
0639122,lafayette
0657764,pleasant hill
0614218,clovis
0614274,coalinga
0638226,kerman
0655856,parlier
0668378,san ramon
0667056,sanger
0667126,san joaquin
0685922,windsor
0618100,davis
0686034,winters
0686328,woodland
0623182,fairfield
0675630,suisun city
0656784,petaluma
0670770,sebastopol
0639728,lake shastina
0603204,auburn
0614498,colfax
0641474,lincoln
0662938,roseville
0630798,grass valley
0680588,truckee
0602042,anderson
0673108,south lake tahoe
0616224,corcoran
0608506,brooks
0611446,carpinteria
0625058,fort bragg
0616623,cottonwood
0608172,bret harte
0616322,corning
0607064,bloomington
0600618,alamo
0604415,bay point
0622454,el sobrante
0682842,vine hill
0638422,keyes
0664210,salida
0684578,west modesto
0603190,auberry
0627014,friant
0671246,shaver lake
0608968,burbank
0604549,baywood park
0647592,millerton
0658940,pumpkin center
0630412,goodmanville
0639052,la cresta
0621544,edison
0623158,fairfax
0603209,august
0623630,farmington
0641670,linden
0649180,morada
0621530,edgewood
0629252,gazelle
0631134,greenview
0620574,eastern goleta valley
0657666,platina
0653882,ono
0612415,centerville
0685587,williams canyon
0650034,murphys
0664420,san andreas
0683304,wallace
0686916,yosemite west
0638177,kep'el
0684732,west point
0616210,copperopolis
0613294,chowchilla
0613014,chico
0631260,gridley
0603064,atascadero
0649362,morro bay
0686300,woodlake
0670224,santee
0605164,belvedere
0647710,mill valley
0670364,sausalito
0678666,tiburon
0648410,modjeska
0659503,rancho mission viejo
0672674,sonora
0645358,mammoth lakes
0623126,exeter
0621788,el centro naval air facility
0686720,yermo
0682954,visalia
0613392,chula vista
0622678,encinitas
0641124,lemon grove
0650398,national city
0668196,san marcos
0611040,capitola
0650076,murrieta
0634120,hollister
0602476,arcata
0603820,banning
0604758,beaumont
0633182,hemet
0636434,indian wells
0651560,norco
0655254,palm springs
0656700,perris
0601444,alturas
0667112,san jacinto
0678120,temecula
0618688,del rey oaks
0654848,pacific grove
0658352,portola
0667000,san francisco
0615044,compton
0603666,baldwin park
0610046,camarillo
0641712,lindsay
0628168,gardena
0650874,nevada city
0605290,benicia
0658380,portola valley
0605108,belmont
0614736,colma
0617918,daly city
0619612,dos palos
0646870,menlo park
0631568,gustine
0642006,livingston
0600947,aliso viejo
0633798,hillsborough
0660900,rio dell
0668252,san mateo
0611691,casa de oro-mount helix
0623150,fairbanks ranch
0639766,lakeside
0659346,ramona
0659584,rancho santa fe
0614302,cobb
0638044,kelseyville
0644350,lower lake
0681358,upper lake
0647794,mineral
0621188,east sonora
0648298,mi-wuk village
0656870,phoenix lake
0620438,earlimart
0630476,goshen
0654372,orosi
0673710,springville
0678750,tipton
0680280,traver
0601192,alpine
0607498,bonsall
0681134,ukiah
0665084,san clemente
0627000,fresno
0680238,tracy
0600296,adelanto
0654652,oxnard
0606000,berkeley
0622412,el segundo
0612916,cherry valley
0634316,homeland
0636203,idyllwild-pine cove
0646660,mecca
0652624,nuevo
0662756,romoland
0681708,valle vista
0686244,woodcrest
0611390,carmichael
0624498,florin
0630345,gold river
0654092,orangevale
0660942,rio linda
0658072,pomona
0625296,fortuna
0679529,toro canyon
0653266,occidental
0601360,alta sierra
0639690,lake of the pines
0639885,lake wildwood
0619220,diamond springs
0621880,el dorado hills
0629350,georgetown
0659444,rancho cordova
0683668,watsonville
0622230,el monte
0670882,selma
0657834,plymouth
0684816,west sacramento
0648147,mission canyon
0654120,orcutt
0670182,santa ynez
0646814,mendocino
0677784,talmage
0624834,foresthill
0616630,cottonwood
0644700,mcarthur
0648998,montgomery creek
0655296,palo cedro
0607260,bodega bay
0622510,el verano
0623973,fetters hot springs-agua caliente
0630028,glen ellen
0630812,graton
0602168,angwin
0618324,deer park
0640426,larkfield-wikiup
0644826,mcfarland
0646114,martinez
0602364,apple valley
0606150,bertsch-oceanview
0668028,san juan capistrano
0633056,healdsburg
0606798,bishop
0686878,yosemite lakes
0631092,green valley
0639460,lake california
0624568,flournoy
0641026,leggett
0602028,anchor bay
0609990,calpella
0624526,floriston
0683570,washington
0619440,dogtown
0613854,clay
0634484,hood
0600996,allendale
0613784,clarksburg
0673690,spring valley
0601416,alto
0653714,olivehurst
0663106,rough and ready
0656756,pescadero
0638604,kingvale
0604772,beckwourth
0653196,oakville
0658758,princeton
0620900,east nicolaus
0651336,nicolaus
0680560,trowbridge
0608744,bucks lake
0611166,caribou
0614106,clio
0630560,graeagle
0631029,greenhorn
0639318,la honda
0601276,alta
0611418,carnelian bay
0677728,tahoma
0632156,hardwick
0684680,west park
0662625,rolling hills
0651470,nipinnawasee
0631162,greenville
0637512,johnsville
0639425,lake almanor west
0639483,lake davis
0640312,la porte
0604198,bass lake
0678232,terminous
0614454,cold springs
0634708,hornitos
0658478,potrero
0612860,cherokee strip
0612300,cedar ridge
0646618,meadow valley
0618940,descanso
0637022,jacumba
0639114,ladera ranch
0611796,castaic
0639556,lake hughes
0657828,plumas eureka
0673654,spring garden
0641208,leona valley
0617727,cuyama
0629070,garey
0644168,los olivos
0606935,blacklake
0621565,edna
0686380,woodlands
0642146,lockwood
0612412,centerville
0647822,minkler
0653505,old fig garden
0616644,coulterville
0671834,sierra village
0642622,long barn
0607470,bonny doon
0655604,paradise park
0646646,mead valley
0639715,lake riverside
0636452,indio hills
0630410,good hope
0600464,aguanga
0616420,coronita
0683085,vista santa rosa
0678456,thermal
0607246,bodega
0612146,cazadero
0629420,geyserville
0670712,sea ranch
0603708,ballico
0619654,dos palos y
0625488,franklin
0681312,university of california-merced
0608828,buena vista
0610044,camanche village
0646100,martell
0670266,saranap
0660279,reliez valley
0651622,norris canyon
0630339,gold mountain
0654218,orick
0670518,scotia
0637134,janesville
0684928,westwood
0663386,ruth
0649558,mountain gate
0653602,old station
0645414,manila
0664392,samoa
0636420,indianola
0682786,vina
0655751,parksdale
0612132,cayucos
0639670,lake nacimiento
0649446,moss beach
0651840,north fair oaks
0616035,concow
0620270,durham
0673178,south oroville
0684536,west menlo park
0672954,south dos palos
0636126,hydesville
0686076,winton
0657204,pine hills
0604576,beale afb
0641572,linda
0642412,loma rica
0653070,oakley
0606982,black point-green point
0619262,dillon beach
0638114,kentfield
0674172,stinson beach
0678890,tomales
0636546,inglewood
0646828,mendota
0660704,ridgecrest
0682422,vernon
0665042,san buenaventura (ventura)
0600674,albany
0655618,paramount
0686972,yuba city
0632408,hat creek
0614406,coffee creek
0657302,piñon hills
0619724,douglas city
0634392,homestead valley
0637596,junction city
0621034,east rancho dominguez
0673167,south monrovia island
0672184,sleepy hollow
0630987,greenfield
0653294,oceano
0678162,templeton
0607525,bootjack
0645932,mariposa
0624918,forest ranch
0638024,kelly ridge
0614442,cohasset
0659115,rackerby
0641278,lewiston
0603792,bangor
0609310,butte creek canyon
0609318,butte meadows
0601651,amesti
0607652,boulder creek
0616434,corralitos
0636613,interlaken
0619738,douglas flat
0655310,paloma
0606616,big pine
0605346,benton
0628021,furnace creek
0637918,keeler
0653490,olancha
0678050,tecopa
0684120,west bishop
0618590,del monte forest
0649488,moss landing
0658870,prunedale
0612328,cedarville
0606336,bieber
0619878,doyle
0600982,alleghany
0657036,pike
0671848,sierraville
0651000,newcastle
0614764,coloma
0676040,sunny slopes
0603026,aspen springs
0637624,june lake
0656546,penryn
0614484,coleville
0652760,oak hills
0673700,spring valley lake
0604716,bear valley
0647086,mesa vista
0610494,camp nelson
0622360,el rancho
0646223,matheny
0648676,monson
0656120,patterson tract
0657568,plainview
0675672,sultana
0678949,tooleville
0678336,teviston
0657134,pine flat
0670322,saticoy
0670140,santa susana
0650188,myrtletown
0602294,anza
0685208,whitewater
0652302,north shore
0629154,gasquet
0648641,mono vista
0621012,east porterville
0612669,channel islands beach
0678288,terra bella
0607596,borrego springs
0617106,crest
0657260,pine valley
0673696,spring valley
0675714,summerland
0640928,laytonville
0638548,kings beach
0676015,sunnyside-tahoe city
0647724,millville
0685614,willowbrook
0621096,east san gabriel
0657960,point reyes station
0655044,pajaro
0632385,hasley canyon
0678126,temelec
0638772,knightsen
0651574,nord
0601290,altadena
0683374,walnut grove
0609150,burnt ranch
0636098,hyampom
0601094,almanor
0606994,blairsden
0613077,chilcoot-vinton
0617288,cromberg
0637904,keddie
0654388,oroville east
0639420,lake almanor peninsula
0603694,ballard
0644042,los berros
0668434,san simeon
0657070,pine canyon
0622328,el portal
0608478,brookdale
0656028,pasatiempo
0649544,mountain center
0610074,cambria
0645820,marin city
0612612,challenge-brownsville
0631372,groveland
0639283,lagunitas-forest knolls
0619339,discovery bay
0662490,rodeo
0621936,el granada
0642142,lockwood
0681048,twin lakes
0683730,wautec
0600478,ahwahnee
0642580,lone pine
0656476,penngrove
0651476,nipomo
0634405,homewood canyon
0677042,sunol
0605356,benton park
0678176,tennant
0638086,kensington
0637946,keene
0636616,inverness
0606210,bethel island
0662860,rose hills
0671134,shandon
0673290,south san jose hills
0684921,west whittier-los nietos
0678638,three rivers
0607512,boonville
0617232,creston
0668308,san pasqual
0657829,plumas lake
0681050,twin lakes
0681302,university of california-davis
0638076,kennedy meadows
0686594,wrightwood
0610270,camino
0671918,silverado
0620907,east oakdale
0638786,knights ferry
0619022,desert palms
0645512,manton
0603162,atwater
0602420,arbuckle
0639045,la crescenta-montrose
0685880,wilton
0640326,la presa
0639108,ladera heights
0623980,fiddletown
0602980,ashland
0644399,lucas valley-marinwood
0621916,elfin forest
0683494,warner valley
0671568,shingletown
0660592,richfield
0618086,davenport
0668112,san lorenzo
0619150,diablo
0640526,las flores
0616651,country club
0638065,kennedy
0625338,foster city
0610042,camanche north shore
0644028,los banos
0673262,south san francisco
0639444,lake arrowhead
0621138,east shore
0624722,foothill farms
0651924,north highlands
0637274,jenner
0644910,mckinleyville
0663134,round mountain
0659290,raisin city
0658191,poplar-cotton center
0639570,lake isabella
0622846,esparto
0607378,bonadelle ranchos
0620032,ducor
0620298,dutch flat
0663148,round valley
0653116,oak park
0646520,meadowbrook
0600212,acton
0657240,pine mountain club
0649950,muir beach
0640536,las flores
0613157,china lake acres
0639484,lake don pedro
0651820,north el monte
0663218,rowland heights
0632036,happy valley
0653987,orange blossom
0680483,trinity village
0611915,castle hill
0603546,bakersfield country club
0649628,mountain ranch
0666004,san diego country estates
0653448,oildale
0678138,temescal valley
0659550,rancho san diego
0604926,bella vista
0626067,french valley
0602770,arnold
0634428,honcut
0638310,kernville
0630900,greeley hill
0614450,cold springs
0685894,winchester
0609360,cabazon
0673815,squirrel mountain valley
0671372,shelter cove
0607172,bluewater
0658456,post mountain
0608310,brisbane
0649670,mountain view
0622020,elk grove
0645246,malibu
0600562,alameda
0634246,holtville
0661026,ripon
0620242,dunsmuir
0613210,chino
0648788,montclair
0659962,redlands
0682590,victorville
0609892,calistoga
0639514,lakehead
0649684,mountain view acres
0651280,nicasio
0684592,westmont
0632340,hartley
0624477,florence-graham
0645680,march arb
0634928,humboldt hill
0642384,loma mar
0668238,san martin
0684144,west carson
0625300,fort washington
0628154,garberville
0644280,lost hills
0647332,middletown
0648760,montara
0600310,adin
0623532,fall river mills
0685012,wheatland
0677595,taft mosswood
0681316,university of california-santa barbara
0611824,castella
0637533,jones valley
0624792,foresta
0632212,harmony grove
0619570,dorrington
0670280,saratoga
0622300,el paso de robles (paso robles)
0657414,pismo beach
0624638,folsom
0672996,south el monte
0680812,turlock
0617610,cupertino
0643294,los altos hills
0655282,palo alto
0662980,ross
0669000,santa ana
0614974,commerce
0617750,cypress
0604870,bell
0649138,moorpark
0672646,sonoma
0672506,solana beach
0618506,del mar
0640004,la mesa
0653322,oceanside
0641992,livermore
0644574,lynwood
0667042,san gabriel
0666070,san dimas
0624680,fontana
0637692,jurupa valley
0639472,lake city
0671414,sheridan
0679030,topaz
0619402,dixon
0671225,shasta lake
0613278,choctaw valley
0658471,potomac park
0663168,rouse
0683626,waterloo
0623042,eureka
0614190,cloverdale
0670098,santa rosa
0639892,lakewood
0648648,monrovia
0636448,indio
0671106,shafter
0603092,atherton
0685586,williams
0611250,carmel-by-the-sea
0630994,greenfield
0672520,soledad
0631960,hanford
0630378,goleta
0669196,santa maria
0609864,calimesa
0660018,redondo beach
0622594,emeryville
0618996,desert hot springs
0640354,la quinta
0655184,palm desert
0645778,marina
0647486,millbrae
0612048,cathedral city
0669112,santa cruz
0623616,farmersville
0655058,pala
0686804,yolo
0648602,mono city
0619794,downieville
0639290,la habra
0614946,colusa
0682815,vincent
0610256,cameron park
0673906,stanford
0658422,posey
0646898,merced
0619318,dinuba
0682072,vandenberg afb
0631470,guerneville
0641922,live oak
0671554,shingle springs
0651637,north auburn
0684410,west hollywood
0636980,jackson
0621600,edwards afb
0646226,mather
0637582,julian
0649796,mount hermon
0659896,red corral
0631246,grenada
0684385,westhaven-moonstone
0677364,susanville
0646436,mayflower village
0669182,santa margarita
0640438,larkspur
0636294,imperial beach
0649187,moraga
0617946,dana point
0680854,tustin
0633549,hidden valley lake
